Date,SPY,QQQ,SPYD,AGNC,JEPI,O,MSFT,NVDA,TSLA,TQQQ,XXXX,SOXL,NVDL,TSLL,SPXS,UVXY
2014-04-28,156.17738342285156,79.68966674804688,,6.820991039276123,,26.74394989013672,34.546600341796875,4.418424129486084,13.234000205993652,2.364985704421997,,1.240793228149414,,,1412.792236328125,69700000.0
2014-04-29,156.90447998046875,80.32556915283203,,6.7636189460754395,,26.74518585205078,34.2422981262207,4.427900791168213,13.79466724395752,2.417243242263794,,1.263400673866272,,,1393.8193359375,67300000.0
2014-04-30,157.37246704101562,80.53752136230469,,6.857224464416504,,26.775997161865234,34.149322509765625,4.375779628753662,13.859333038330078,2.438713550567627,,1.2889295816421509,,,1379.9364013671875,67375000.0
2014-05-01,157.3892059326172,80.77715301513672,,6.89949893951416,,26.628103256225586,33.81121826171875,4.399471282958984,13.84866714477539,2.4605894088745117,,1.2761651277542114,,,1380.8621826171875,67400000.0
2014-05-02,157.16357421875,80.62969207763672,,6.796834945678711,,26.628103256225586,33.549163818359375,4.36630392074585,14.060667037963867,2.4484357833862305,,1.283854365348816,,,1385.489501953125,66825000.0
2014-05-05,157.46441650390625,81.05362701416016,,6.851186275482178,,26.819150924682617,33.32939529418945,4.413685321807861,14.440667152404785,2.4832756519317627,,1.2900065183639526,,,1377.6229248046875,65187500.0
2014-05-06,156.0938720703125,80.00299835205078,,6.857224464416504,,26.677385330200195,33.016639709472656,4.323657512664795,13.8186674118042,2.3872663974761963,,1.2746268510818481,,,1412.3294677734375,66000000.0
2014-05-07,157.01309204101562,79.77259826660156,,6.974981784820557,,27.244356155395508,33.32093811035156,4.328395366668701,13.423333168029785,2.365795612335205,,1.2770880460739136,,,1388.7288818359375,63487500.0
2014-05-08,156.8459014892578,79.69889068603516,,6.950829029083252,,27.108787536621094,33.506900787353516,4.38288688659668,11.906000137329102,2.357693672180176,,1.303232192993164,,,1392.893798828125,63800000.0
2014-05-09,157.0800018310547,79.9937973022461,,6.974981784820557,,26.979373931884766,33.42237854003906,4.276274681091309,12.150667190551758,2.385240316390991,,1.2926205396652222,,,1385.9522705078125,60975000.0
2014-05-12,158.6092987060547,81.31166076660156,,6.92667293548584,,27.164243698120117,33.78584671020508,4.401839256286621,12.311332702636719,2.501505136489868,,1.3625961542129517,,,1346.6180419921875,57312500.0
2014-05-13,158.7513885498047,81.366943359375,,6.938751697540283,,26.917734146118164,34.407257080078125,4.330765724182129,12.677332878112793,2.5067710876464844,,1.3324532508850098,,,1343.379150390625,57612500.0
2014-05-14,157.999267578125,80.94300079345703,,6.999140739440918,,26.868440628051758,34.25403594970703,4.288122177124023,12.708000183105469,2.4695017337799072,,1.2984648942947388,,,1360.963623046875,57087500.0
2014-05-15,156.61195373535156,80.30713653564453,,7.014235973358154,,26.60961151123047,33.709232330322266,4.264428615570068,12.572667121887207,2.4123826026916504,,1.2529423236846924,,,1397.521240234375,58137500.0
2014-05-16,157.1551971435547,80.83245849609375,,7.005178928375244,,27.040983200073242,33.90501403808594,4.2549543380737305,12.77066707611084,2.4573488235473633,,1.2900065183639526,,,1381.324951171875,55625000.0
2014-05-19,157.73184204101562,81.3946304321289,,7.047449588775635,,26.91156768798828,33.83692169189453,4.39236307144165,13.072667121887207,2.510012149810791,,1.3313759565353394,,,1366.053955078125,54162500.0
2014-05-20,156.7373046875,81.09968566894531,,7.020275592803955,,26.917734146118164,33.777339935302734,4.341191291809082,13.020000457763672,2.4824647903442383,,1.312613844871521,,,1392.893798828125,53100000.0
2014-05-21,158.05776977539062,81.87382507324219,,7.047449588775635,,26.714387893676758,34.3476676940918,4.341191291809082,13.296667098999023,2.5525479316711426,,1.331530213356018,,,1358.64990234375,51487500.0
2014-05-22,158.44216918945312,82.23323059082031,,7.0746259689331055,,26.430904388427734,34.134857177734375,4.360233306884766,13.658666610717773,2.5841457843780518,,1.3510620594024658,,,1348.0062255859375,51375000.0
2014-05-23,159.07737731933594,82.83228302001953,,7.11991548538208,,26.455547332763672,34.151885986328125,4.400692939758301,13.819999694824219,2.642075300216675,,1.3873565196990967,,,1331.81005859375,50737500.0
2014-05-27,160.0550537109375,83.86446380615234,,7.183326244354248,,26.59113311767578,34.211456298828125,4.479234218597412,14.104000091552734,2.7413244247436523,,1.4404149055480957,,,1306.3587646484375,47562500.0
2014-05-28,159.93804931640625,83.6064453125,,7.141055583953857,,26.5972957611084,34.058250427246094,4.5173163414001465,14.015999794006348,2.7153992652893066,,1.44502854347229,,,1309.1348876953125,47250000.0
2014-05-29,160.7654266357422,84.14094543457031,,7.113877773284912,,26.833696365356445,34.339149475097656,4.510174751281738,14.015999794006348,2.7704920768737793,,1.4539490938186646,,,1289.699462890625,46962500.0
2014-05-30,161.02452087402344,84.150146484375,,7.165210723876953,,26.79655647277832,34.84990692138672,4.522073745727539,13.851332664489746,2.768061876296997,,1.4599467515945435,,,1284.6092529296875,46687500.0
2014-06-02,161.2083740234375,84.06720733642578,,7.159170627593994,,26.914142608642578,34.72221374511719,4.507796287536621,13.646666526794434,2.7611753940582275,,1.4836299419403076,,,1278.1304931640625,46225000.0
2014-06-03,161.12478637695312,84.03033447265625,,7.080664157867432,,26.78418731689453,34.296592712402344,4.48875617980957,13.662667274475098,2.757124185562134,,1.5254619121551514,,,1279.518798828125,46537500.0
2014-06-04,161.45071411132812,84.34368133544922,,7.0534892082214355,,26.67279052734375,34.3221321105957,4.4935150146484375,13.599332809448242,2.7862913608551025,,1.5462238788604736,,,1271.65185546875,45687500.0
2014-06-05,162.5037384033203,85.05332946777344,,7.135019302368164,,27.29784393310547,35.079734802246094,4.512554168701172,13.793333053588867,2.8588051795959473,,1.5676007270812988,,,1247.1258544921875,42250000.0
2014-06-06,163.2809295654297,85.5417251586914,,7.174271106719971,,27.273075103759766,35.309574127197266,4.529216766357422,13.878000259399414,2.904986619949341,,1.590977430343628,,,1228.6158447265625,38037500.0
2014-06-09,163.4480743408203,85.47724151611328,,7.192386627197266,,26.77179718017578,35.13081359863281,4.533974647521973,13.687333106994629,2.8997204303741455,,1.6023577451705933,,,1224.450927734375,38950000.0
2014-06-10,163.46478271484375,85.62471008300781,,7.110858917236328,,26.765615463256836,34.994625091552734,4.557775974273682,13.486666679382324,2.9163291454315186,,1.6183518171310425,,,1224.9134521484375,37650000.0
2014-06-11,162.89646911621094,85.60625457763672,,7.12293815612793,,26.88319969177246,34.78181457519531,4.617275238037109,13.631333351135254,2.911872625350952,,1.6418818235397339,,,1236.0196533203125,39275000.0
2014-06-12,161.74322509765625,84.83210754394531,,7.150112152099609,,27.037927627563477,34.54346466064453,4.645838260650635,13.567999839782715,2.835714340209961,,1.624811053276062,,,1262.8594970703125,43237500.0
2014-06-13,162.23626708984375,85.08098602294922,,7.150112152099609,,27.136926651000977,35.09675598144531,4.650596618652344,13.761333465576172,2.8551595211029053,,1.6709482669830322,,,1251.7535400390625,41625000.0
2014-06-16,162.37001037597656,85.15470123291016,,7.141055583953857,,26.901777267456055,35.32661056518555,4.636316299438477,14.973999977111816,2.8656914234161377,,1.7021689414978027,,,1248.051025390625,41462500.0
2014-06-17,162.82127380371094,85.20076751708984,,7.065567493438721,,27.031723022460938,35.479827880859375,4.667257785797119,15.444666862487793,2.8697428703308105,,1.7404628992080688,,,1238.7962646484375,38687500.0
2014-06-18,164.01634216308594,85.67996978759766,,7.083684921264648,,27.341157913208008,35.45428466796875,4.662496566772461,15.141332626342773,2.9220011234283447,,1.7195470333099365,,,1210.105224609375,34525000.0
2014-06-19,164.20016479492188,85.62471008300781,,7.165210723876953,,27.533008575439453,35.335113525390625,4.555395126342773,15.185999870300293,2.9106578826904297,,1.7243150472640991,,,1206.4033203125,34812500.0
2014-06-20,164.53353881835938,85.72542572021484,,7.165210723876953,,27.811487197875977,35.479827880859375,4.5054144859313965,15.305999755859375,2.9211905002593994,,1.7393862009048462,,,1198.0738525390625,35787500.0
2014-06-23,164.4832000732422,85.74388885498047,,7.222578525543213,,27.533008575439453,35.74371337890625,4.453054428100586,15.814666748046875,2.924431562423706,,1.7201626300811768,,,1199.9246826171875,33975000.0
2014-06-24,163.49232482910156,85.66070556640625,,7.207484245300293,,27.458738327026367,35.53941345214844,4.384032726287842,15.5,2.9163291454315186,,1.681868553161621,,,1221.21142578125,36450000.0
2014-06-25,164.23129272460938,86.20592498779297,,7.174271106719971,,27.42160415649414,35.77775573730469,4.429252624511719,15.792667388916016,2.969893217086792,,1.7000150680541992,,,1206.4033203125,33775000.0
2014-06-26,164.11367797851562,86.25214385986328,,7.245668411254883,,27.29784393310547,35.513885498046875,4.369753837585449,15.706666946411133,2.977996587753296,,1.6783305406570435,,,1206.4033203125,34550000.0
2014-06-27,164.43284606933594,86.6309814453125,,7.239461898803711,,27.47991180419922,35.965030670166016,4.374512195587158,15.937333106994629,3.0075740814208984,,1.6863281726837158,,,1199.4620361328125,33987500.0
2014-06-30,164.3488311767578,86.77886199951172,,7.2674031257629395,,27.604204177856445,35.496849060058594,4.412592887878418,16.003999710083008,3.029857873916626,,1.7390789985656738,,,1201.3131103515625,33275000.0
2014-07-01,165.4488525390625,87.73064422607422,,7.180478572845459,,27.877634048461914,35.641563415527344,4.4625725746154785,15.981332778930664,3.1315560340881348,,1.810745358467102,,,1176.7869873046875,31637500.0
2014-07-02,165.61679077148438,87.87848663330078,,7.140122890472412,,27.697429656982422,35.66709518432617,4.445913791656494,15.295332908630371,3.1437108516693115,,1.824433445930481,,,1174.010498046875,30937500.0
2014-07-03,166.43138122558594,88.43292236328125,,7.062512397766113,,27.486143112182617,35.58198165893555,4.486374378204346,15.283332824707031,3.2040812969207764,,1.8611891269683838,,,1155.963134765625,30125000.0
2014-07-07,165.8518829345703,88.16493225097656,,7.0407819747924805,,27.678773880004883,35.74371337890625,4.450674533843994,14.843999862670898,3.173288106918335,,1.822279930114746,,,1168.4576416015625,31312500.0
2014-07-08,164.7854766845703,87.10226440429688,,7.140122890472412,,27.803071975708008,35.56494140625,4.414974212646484,14.604666709899902,3.062676429748535,,1.7947512865066528,,,1189.744140625,32387500.0
2014-07-09,165.52444458007812,87.74911499023438,,7.127702713012695,,27.852783203125,35.47130584716797,4.54825496673584,14.870667457580566,3.13196063041687,,1.8259704113006592,,,1174.4732666015625,31112500.0
2014-07-10,164.8694610595703,87.47191619873047,,7.143227577209473,,28.0516357421875,35.488346099853516,4.5244550704956055,14.630666732788086,3.102383613586426,,1.7996723651885986,,,1189.744140625,33312500.0
2014-07-11,165.09616088867188,88.03557586669922,,7.118388652801514,,28.03299331665039,35.82883071899414,4.533974647521973,14.541999816894531,3.156270742416382,,1.803209900856018,,,1183.2657470703125,32512500.0
2014-07-14,165.92750549316406,88.56230163574219,,7.133910655975342,,28.194570541381836,35.87139892578125,4.591095447540283,15.113332748413086,3.216641426086426,,1.8275089263916016,,,1165.6807861328125,30650000.0
2014-07-15,165.61679077148438,88.2573471069336,,7.143227577209473,,28.200782775878906,36.135292053222656,4.610136985778809,14.638667106628418,3.183011770248413,,1.8130525350570679,,,1172.1595458984375,31725000.0
2014-07-16,166.22982788085938,88.60848236083984,,7.164953231811523,,28.132429122924805,37.522804260253906,4.605375289916992,14.477333068847656,3.2190725803375244,,1.8757994174957275,,,1158.739501953125,30187500.0
2014-07-17,164.3404541015625,87.43492889404297,,7.17116117477417,,28.151058197021484,37.905853271484375,4.593475818634033,14.359999656677246,3.0906331539154053,,1.7309274673461914,,,1198.0738525390625,35987500.0
2014-07-18,166.0198516845703,88.8210220336914,,7.1835808753967285,,28.45555877685547,38.04206085205078,4.3887939453125,14.668000221252441,3.2368993759155273,,1.7987494468688965,,,1161.9788818359375,31250000.0
2014-07-21,165.7091827392578,88.71012115478516,,7.21462345123291,,28.3250732421875,38.16975402832031,4.414974212646484,14.702667236328125,3.2251501083374023,,1.8135135173797607,,,1168.4576416015625,32712500.0
2014-07-22,166.43138122558594,89.2738037109375,,7.261190891265869,,28.11377716064453,38.1612548828125,4.395934581756592,14.638667106628418,3.289166212081909,,1.8481166362762451,,,1153.1865234375,31325000.0
2014-07-23,166.80078125,89.84672546386719,,7.2984466552734375,,28.14485740661621,38.19529342651367,4.303110122680664,14.832667350769043,3.3507516384124756,,1.7204697132110596,,,1144.3941650390625,31850000.0
2014-07-24,166.80918884277344,89.74507904052734,,7.279820919036865,,27.79062843322754,37.795204162597656,4.310251235961914,14.902667045593262,3.3390023708343506,,1.6769464015960693,,,1145.31982421875,31475000.0
